"specificEpithet","day","month","year","lat","lon"
NA,31,1,1980,-14.116667,-47.516667
NA,28,10,2010,-13.666833,-47.801167
NA,19,1,1994,-15.8,-47.966667
NA,21,1,1972,-14.4739,-48.4597
NA,11,12,2012,-15.726667,-48.875833
NA,14,1,1981,-30,-52
NA,25,2,1981,-15.95,-47.9
NA,6,4,1966,-14,-46
NA,2,3,1966,-17,-48
NA,17,3,2012,-16.799314,-47.567975
NA,16,12,2002,-15.896111,-47.943333
NA,13,12,2000,-15.7781,-47.8853
NA,22,3,2008,-18.148389,-53.678167
NA,7,2,1994,-15.483935,-47.639318
NA,31,3,2005,-15.866667,-47.85
NA,20,2,2003,-18.066944,-47.272222
NA,20,3,1971,-14.116667,-47.516667
NA,21,3,2012,-14.121667,-47.649722
NA,9,2,1966,-14,-47
NA,9,1,1990,-15.965,-47.8986
NA,26,8,2015,-15.627222,-48.505833
NA,21,2,2013,-15.725444,-48.890056
NA,25,2,2004,-14.072694,-47.509333
NA,13,2,1966,-14,-47
NA,16,2,1979,-14,-47
NA,3,2,1979,-14,-47
NA,14,2,1979,-14.12,-47.5
NA,21,5,1994,-13.766667,-47.5
NA,13,12,2000,-13.566944,-45.084722
NA,10,2,2006,-15.85,-52.267
NA,13,12,2000,-13.56694,-48.08472
NA,8,2,1966,-14,-47
NA,25,1,2008,-9.4002,-55.1256
NA,14,2,1979,-14.116667,-47.5
NA,21,3,1969,-14.116667,-47.516667
NA,21,3,2012,-14.120864,-47.653017
NA,3,2,1979,-14.116667,-47.516667
NA,8,2,1987,-13.73,-47.25
NA,8,2,1981,-14.116667,-47.516667
NA,14,3,1995,-14.133333,-47.45
NA,21,3,2012,-14.071511,-47.391086
NA,11,11,1993,-14.5583,-60.7614
NA,7,2,1981,-14.116667,-47.516667
NA,6,11,1993,-14.8233,-60.3861
NA,14,3,1995,-14.133333,47.45
NA,5,2,1979,-14.116667,-47.516667
NA,14,2,1966,-14,-47
NA,5,1,2009,-9.3116666,-64.606111
NA,16,12,2010,-3.196111,-52.212222
NA,7,5,2013,-9.6516666,-60.709444
NA,28,6,2004,2.6,-54.02
NA,13,2,1987,3.37,-61.42
NA,16,5,1995,4.16667,-59.05
NA,7,3,1983,-14.72,-56.328
NA,23,3,2011,-1.05,-61.25
NA,30,7,1995,3.433333,-59.766667
NA,26,11,1919,6.58,-58.13
NA,3,6,1944,5.31,-55.26
NA,9,10,1937,3.75,-59.3
NA,18,7,2010,1.428,-60.983
NA,14,7,1994,4.8,-60.3
NA,13,12,2013,0.818,-61.657
NA,25,6,2012,-1.06319444,-46.75213889
NA,31,3,1987,-12.5,-64.133333
NA,30,3,2011,-9.4458333,-64.779722
NA,15,8,2017,-7.056586,-51.409722
NA,9,11,2014,-4.596111,-60.158056
NA,NA,NA,NA,4.61,-61.13
NA,22,9,1963,3.1,-56.46
NA,8,5,1859,4.93,-52.33
NA,29,5,1978,4.05,-66.81
NA,31,1,1978,4.78,-52.35
NA,1,3,1986,-3.03,-60.58
NA,18,7,2010,1.428083,-60.982889
NA,22,8,1944,3.16,-65.55
NA,26,2,1995,4.15,-59.0333
NA,2,10,1997,3.94972,-58.8675
NA,16,12,2010,-3.198617,-52.210331
NA,24,6,2014,-2.500833,-45.775
NA,31,12,1954,4.98,-60.61
NA,18,9,1998,1.6638889,-58.7722222
NA,14,8,1993,5.7166667,-57.95
NA,5,4,1976,-7.516667,-63.166667
NA,25,10,2012,-3.33825,-61.404056
NA,10,6,2007,4.69,-52.38
NA,8,7,1963,3.33,-56.81
NA,8,6,1987,-12.45,-67.62
NA,24,9,1972,-12,-54
NA,4,3,2014,-3.844178,-51.832289
NA,27,6,1999,-4.083333,-41.733333
NA,10,4,1987,-10.73,-65.25
NA,20,3,2002,4.793611,-52.416667
NA,8,7,1960,-2,-51.08
NA,16,11,1996,-15,-59.95
NA,25,9,1982,7.35,-62.71
NA,19,8,1969,3.61,-52.31
NA,NA,NA,NA,5.28,-60.76
NA,NA,NA,NA,5.33,-54.83
NA,10,9,1988,3.88,-58.91
NA,13,12,2007,-6.333056,-49.934444
NA,14,8,1993,5.71667,-57.95
NA,9,10,1979,5.31,-66.28
NA,5,4,1996,4.15,-59.0667
NA,18,4,1956,3.38,-59.78
NA,1,4,1995,5.18917,-57.2853
NA,4,7,1977,4.96,-52.46
NA,12,8,2008,5.08,-52.59
NA,2,10,1997,4.0972222,-58.875
NA,13,9,1989,7.11,-63.23
NA,12,8,2013,3.79144,-56.1496
NA,13,5,1970,5.53,-54.8
NA,5,4,1996,4.15,-59.0666667
NA,8,11,1980,5.61,-66.13
NA,2,8,1984,5.33,-55.5
NA,16,2,1951,4.41,-65.83
NA,16,1,1993,4.81667,-60.0167
NA,16,8,1995,6.5,-58.1667
NA,9,12,1993,5.4,-67.61
NA,16,9,1961,44,-51.37
NA,14,11,1984,4.81,-67.43
NA,30,5,1921,4.93,-52.33
NA,13,11,1978,5.8,-67.33
NA,16,2,1985,3.1,-59.4
NA,23,3,1996,4.41667,-58.8333
NA,24,7,2010,1.468278,-61.006889
NA,1,12,1938,5.1,-60.73
NA,17,3,1985,4.91667,-52.5
NA,NA,NA,NA,5.15,-67.75
NA,11,2,2014,-0.944058,-48.020847
NA,12,6,2011,-0.896111,-51.8875
NA,5,10,2012,-1.478806,-60.969
NA,13,6,1994,2.5,-59.2833
NA,23,10,2012,-11.276475,-37.431192
NA,20,11,1995,4.5833333,-58.7333333
NA,26,5,1992,5.41,-53.06
NA,26,10,2012,-3.391944,-61.442139
NA,14,6,1944,5.25,-55.33
NA,10,4,1987,-10.733333,-65.25
NA,8,4,1984,4.2,-51.65
NA,5,6,1986,3.61,-53.2
NA,30,8,2014,-2.485639,-45.778611
NA,12,7,1988,0.366667,-51.066667
NA,8,1,1969,3.41,-65.66
NA,24,4,2007,-8.655556,-64.361389
NA,22,2,1980,-7.516667,-63.166667
NA,23,3,2011,1.049917,-61.249667
NA,12,4,1987,5.6,-57.58
NA,28,10,2012,-4.492356,-61.16415
NA,26,3,1986,-1.08,-53.17
NA,27,9,2014,1.477861,-60.997778
NA,30,5,1993,4.36,-67.73
NA,15,8,1987,2.88,-54.06
NA,13,6,1994,2.5,-59.2833333
NA,20,11,1995,4.58333,-58.7333
NA,22,7,1970,4.76,-52.31
NA,27,7,1983,4.36,-61.75
NA,13,5,1921,4.93,-52.33
NA,30,3,2011,-9.445833,-64.779722
NA,17,11,1948,-0.8583,-48.1417
NA,17,10,1995,5.45,-55.19
NA,24,9,2003,-3.208056,-43.403333
NA,4,10,1987,-10.733333,-65.25
NA,14,2,1974,-7.5,-57.25
NA,18,9,1998,1.65139,-58.6472
NA,10,8,1993,-2.48,-45
NA,10,3,2004,4.61164,-56.5068
NA,9,11,1996,5.64,-67.38
NA,11,5,2007,5.23,-52.78
NA,6,4,1976,-7.516667,-63.166667
NA,4,8,1986,-2.67,-60.33
NA,23,3,1996,4.4166667,-58.8333333
NA,31,5,2012,-9.365278,-56.782778
NA,3,8,1997,-6.666667,-44.7
NA,2,3,2000,-13.805556,-46.847222
NA,27,5,2015,-14.473611,-55.680556
NA,23,5,2013,-15.796,-48.759
NA,23,3,2010,-8.807778,-49.082778
NA,23,5,2013,-15.796389,-48.759444
NA,9,4,2018,-15.712778,-48.925556
NA,10,4,1968,-12.9,-51.87
NA,8,2,1980,-8.05,-50.17
NA,6,5,2007,-9.586111,-55.918611
NA,2,4,1968,-14.63,-52.23
NA,25,1,2001,-13.5425,-48.000556
NA,1,4,1968,-14.63,-52.23
NA,17,7,2000,-11.660833,-47.706667
NA,3,4,2009,-18.606389,-48.303611
NA,1,3,1978,-16.466667,-49.916667
NA,25,3,1997,-15.0535,-52.2582
NA,9,3,1992,-13.466667,-48.383333
NA,25,5,1991,-13.65,-60.8
NA,19,1,2005,-15.801111,-48.834722
NA,17,3,2010,-10.916944,-49.630556
NA,18,3,2012,-16.035709,-50.104255
NA,23,5,2012,-9.362222,-56.784167
NA,12,3,2004,-13.648056,-46.596111
NA,25,9,2016,-9.587306,-55.916611
NA,17,6,2012,-19.033333,-49.467778
NA,13,4,1977,-15.59167,-47.70833
NA,8,4,1986,-16.03,-62.08
NA,6,5,2007,-9.3509,-55.5505
NA,18,4,1988,-14.85,-48.87
NA,2,5,1977,-16.63,-62.43
NA,1,3,1987,-16.42,-62
NA,14,5,2010,-7.912778,-47.231111
NA,29,3,2005,-16.518806,-49.146111
NA,20,1,2001,-13.529444,-47.0675
NA,25,2,1987,-17.833333,-55.333333
NA,13,2,1980,-8.5,-50.17
NA,14,6,1997,-13.52,-56.32
NA,23,3,1997,-13.908,-52.078
NA,27,5,2000,-14.748611,-52.566389
NA,10,10,2016,-10.666667,-48.333333
NA,4,6,1966,-16.360833,-58.308611
NA,25,5,1968,-12.9,-51.87
NA,14,6,1997,-13.866667,-56.533333
NA,30,3,2005,-16.536889,-49.286111
NA,NA,NA,NA,-16.36075,-58.308639
NA,4,1,2007,-15.923333,-49.231667
NA,29,3,2017,-9.58675,-55.916889
NA,10,2,1986,-16.6786,-49.2539
NA,31,3,2005,-16.518806,-49.146111
NA,1,12,1993,-15.2444,-61.5039
NA,9,6,1997,-12.634444,-56.335
NA,16,1,2008,-11.410278,-48.369444
NA,24,5,1997,-14.35,-55.57
NA,19,2,2010,-16.851944,-49.239167
NA,22,4,2005,-15.490556,-57.195556
NA,25,5,1968,-12.9,-51.866667
NA,18,2,2017,-17.479444,-51.888889
NA,14,6,1997,-13.51,-56.29
NA,26,3,1997,-15.0535,-52.2582
NA,20,5,1997,-14.617,-56.583
NA,1,5,1994,-14.6025,-60.8528
NA,12,6,1994,-14.6056,-60.8569
NA,28,3,1997,-13.618,-53.292
NA,12,12,1955,6.03,-67.36
NA,8,12,1977,5.53,-67.53
NA,9,11,1980,5.68,-67.18
NA,20,11,1985,8.92,-71.68
NA,1,11,1971,5.55,-67.59
NA,29,9,1981,7.72,-71.97
NA,3,1,1995,10.0805556,-84.4083333
NA,1,11,2001,9.6953,-84.4372
NA,28,10,1982,9.7,-69.53
NA,23,5,1997,-14.53,-54.51
NA,25,11,1992,5.96,-67.36
NA,1,11,1982,9.683,-69.508
NA,18,11,1984,6.83,-66.5
NA,12,12,1948,4.95,-67.4
NA,13,2,1993,5.1,-67.3
NA,20,9,1971,4.86,-67.45
NA,16,2,1993,4.98,-67.3
NA,NA,NA,NA,5.1,-67.4
NA,31,1,1949,4.95,-67.4
NA,12,11,1987,5.77,-66.2
NA,12,2,1985,0.9,-66.04
NA,15,1,1954,0.961111,-65.9917
NA,21,12,1957,0.98,-65.93
NA,5,12,1972,1.5,-65.85
NA,17,10,1987,1.43,-65.78
NA,7,2,1984,0.881389,-66.083333
NA,20,10,1985,5.91,-66.38
NA,21,3,1988,5.75,-66.05
NA,24,2,1974,4.81,-64.56
NA,22,2,1974,4.81,-64.56
NA,2,2,1951,4.41,-65.83
NA,7,3,1991,4.41,-65.53
NA,29,1,1975,3.23,-65.56
NA,22,3,1967,4.75,-64.43
NA,1,9,1944,3.39511,-65.6046
NA,1,3,1985,3.83,-65.71
NA,20,11,1989,4.8,-64.53
NA,14,2,1981,4.58,-64.25
NA,27,6,1978,-8,-52
NA,22,5,1982,-6.07,-50.13
NA,13,12,2007,-6.315,-49.909167
NA,22,5,2010,-6.390556,-50.379167
NA,10,10,2008,-6.399722,-50.327222
NA,24,1,1968,-12.82,-51.77
NA,11,3,1985,3.58,-65.38
NA,10,11,1979,5.95,-60.63
NA,24,4,1960,5.05,-61.36
NA,7,2,1996,6.0361111,-61.15
NA,30,5,1990,5.9,-61.0333
NA,27,2,1987,5.46667,-60.0667
NA,18,7,1997,5.83278,-61.2347
NA,26,5,1998,5.06778,-59.9469
NA,1,3,1987,5.46667,-60.0667
NA,17,10,1981,5.91,-61
NA,10,2,1982,3.83,-65.33
NA,13,10,1983,3.6,-65.38
NA,24,7,1982,5.08,-61.11
NA,29,1,1975,3.16,-65.51
NA,NA,NA,NA,4.5,-65.5
NA,5,2,1996,5.89472,-61.0203
NA,2,2,1994,2.58333,-59.3667
NA,18,5,1964,5.91,-62.55
NA,5,2,1996,5.9972222,-61.0527778
NA,26,5,1986,5.85,-62.03
NA,8,1,1949,5.91,-62.53
NA,7,2,1996,5.98861,-61.06
NA,2,1,1964,5.93,-61.4
NA,18,3,2012,-16.065858,-50.178486
NA,7,2,1980,-16.066667,-50.183333
NA,NA,NA,NA,5.08,-67.31
NA,15,12,1948,5.07064,-67.4499
NA,24,10,1981,4.05,-66.02
NA,3,11,1982,9.3083,-69.7
NA,30,5,1994,-13.5508,-61.0586
NA,19,6,1980,-7.52,-63.17
NA,NA,NA,NA,6.66,-65.71
NA,5,1,1956,6.44,-67.12
NA,21,5,1994,-13.6539,-60.8311
NA,13,1,1983,-7.78,-51.12
NA,8,9,1985,6.28,-67.08
NA,31,5,1990,-13.58,-68.77
NA,22,2,1984,-13.08,-67.25
NA,25,5,1994,-13.5508,-61.0586
NA,10,6,2016,-8.025556,-50.031944
NA,16,4,1991,-14.83,-66.67
NA,9,10,1979,5.53,-65.95
NA,20,5,2004,-13.823083,-47.457639
NA,8,3,1969,-13.7975,-47.4583
NA,25,4,2012,-15.765556,-48.932778
NA,20,2,2013,-15.82175,-48.709694
NA,23,4,2012,-15.825833,-48.753333
NA,21,5,2013,-15.725278,-48.876111
NA,28,5,2011,-15.796111,-48.830278
NA,20,3,2012,-14.180064,-47.842742
NA,10,3,2015,-12.348,-46.338
NA,11,10,1991,-13.566666,48.1666666
NA,22,5,2013,-15.760556,-48.918889
NA,11,9,1996,-14.161111,-47.790833
NA,7,7,1997,-13.71889,-48.29944
NA,26,4,2012,-15.786111,-48.771944
NA,8,5,2007,-13.036666,-48.136388
NA,20,5,2013,-15.825833,-48.773889
NA,13,4,1992,-14.35,-48.2
NA,11,8,2006,-8.4488888,-47.666944
NA,19,2,2009,-14.185556,-47.626944
NA,4,7,2012,-15.826111,-48.772222
NA,23,6,1998,-14.295278,-49.104167
NA,3,7,2012,-15.793333,-48.893611
NA,18,4,2002,-13.3775,-48.050277
NA,25,7,2014,-13.65,-47.819167
NA,21,7,2014,-16.403053,-49.252211
NA,21,7,1995,-13.966667,-48.3
NA,25,4,2012,-15.786667,-48.771111
NA,25,4,2012,-15.765,-48.933
NA,8,5,2001,-10.55,-46.75
NA,10,9,1982,-15.533333,-47.55
NA,16,5,2007,-13.361111,-48.149166
NA,15,5,2006,-15.798889,-48.818611
NA,7,9,1995,-13.662222,-48.268055
NA,8,7,1992,-14.63333,-48.96667
NA,3,7,2012,-15.793,-48.893
NA,5,7,2012,-15.715556,-48.892778
NA,13,4,1994,-10.283333,-48.216667
NA,18,4,2002,-13.3775,-48.050278
NA,9,7,1991,-15.55,-48.25
NA,12,10,1992,-14.36667,-48.2
NA,5,8,1992,-14.45,-49.08333
NA,7,5,1998,-14.432222,-48.154444
NA,26,4,2012,-15.786,-48.772
NA,13,12,2012,-15.825,-48.693333
NA,23,11,2006,-15.663333,-47.936666
NA,16,11,2014,-15.8325,-48.674722
NA,27,11,2014,-14.131111,-47.669167
NA,7,2,1980,-16.07,-50.18
NA,10,11,2006,-15.655555,-48.076944
NA,10,11,1981,-15.77,-47.72
NA,9,2,1988,-15.95,-50.033333
NA,11,8,2012,-16.722778,-53.145
NA,23,8,2017,-11.296667,-47.318333
NA,17,3,2014,-15.475277,-48.491944
NA,20,2,2013,-15.816889,-48.732528
NA,5,3,2012,-11.692983,-47.716611
NA,24,4,2012,-15.807222,-48.888611
NA,21,2,2013,-15.713889,-48.893611
NA,26,3,2006,-15.798889,-48.865
NA,9,12,1988,-14.159167,-47.785278
NA,29,11,2003,-16.001388,-50.051388
NA,3,10,2017,-15.72,-48.939444
NA,20,2,2013,-15.816944,-48.7325
NA,15,3,2002,-15.8025,-48.847222
NA,1,12,2011,-16.071388,-50.181944
NA,18,11,2018,-15.794722,-48.813889
NA,29,5,2017,-15.713333,-48.964444
NA,8,8,2010,-11.670556,-47.707222
NA,9,2,1988,-15.95,-50.03
NA,29,10,2011,-16.074722,-50.195278
NA,12,12,1948,5.0685,-67.4377
NA,NA,NA,NA,3.51,-67.36
NA,10,1,1988,3.93,-67.58
NA,NA,NA,NA,3.66,-66.86
NA,10,11,1984,4.86,-67.45
NA,24,4,1974,1.933333,-67.033333
NA,4,1,1997,1.93,-67.06
NA,18,5,1975,1.47,-68
NA,14,2,1984,0.83,-66.11
NA,25,4,1984,0.83,-66.08
NA,25,10,1952,1.83,-67
NA,NA,NA,NA,3.2,-67.4
NA,20,11,1953,1.7,-66.76
NA,17,1,1968,1.92,-67
NA,22,1,1942,2.92,-67.43
NA,31,10,1952,2.67,-67.5
NA,6,4,1984,1.78,-67.1
NA,20,4,1970,2.75,-67.55
NA,15,2,2005,1.93022,-67.0161
NA,19,2,2013,-15.787778,-48.870833
NA,8,2,1996,-14.633333,-49
NA,NA,NA,NA,-6.616667,-45.883333
NA,4,3,2011,-9.69,-52.606
NA,25,3,2004,-12.913888,-47.618055
NA,10,3,1998,-7.583333,-46.083333
NA,8,2,1969,-12.9,-51.87
NA,5,12,1967,-12.82,-51.77
NA,10,4,1968,-12.9,-51.866667
NA,6,1,1984,-16,-50.133333
NA,22,3,1997,-11.698,-51.428
NA,20,8,2008,-9.3506,-55.1308
NA,NA,NA,NA,-12.85,-49.1
NA,18,3,1994,-10.253611,-48.095833
NA,25,2,2011,-16.078889,-50.185278
NA,15,11,1968,-14.666667,-52.35
NA,20,4,2005,-15.030833,-56.362222
NA,14,1,1968,-15.85,-52.25
NA,19,2,2013,-15.781667,-48.8275
NA,21,1,1966,-14,-50
NA,1,4,1968,-14.73,-52.33
NA,3,3,1973,-14.116667,-47.516667
NA,11,12,2012,-15.846944,-48.770833
NA,5,12,1967,-12.816667,-51.766667
NA,31,1,1980,-3.42,-48.62
NA,18,2,2003,-14.396,-46.572917
NA,30,1,2008,-9.494722,-55.150556
NA,27,2,1980,-6.82,-47.82
NA,28,1,1976,-17.716667,-48.366667
NA,NA,NA,NA,-14.4739,-48.4597
NA,14,3,1997,-11.3431,-50.5837
NA,19,2,2013,-15.825972,-48.772833
NA,9,3,1992,-13.466666,48.3833333
NA,7,5,2013,-8.475278,-45.742778
NA,13,1,1977,-14.733333,-52.333333
NA,14,11,1993,-17.366667,-52.166667
NA,13,1,1977,-14.73,-52.33
NA,10,2,1980,-15.916667,-50.15
NA,25,3,2004,-12.913889,-47.618056
NA,24,4,2012,-15.789444,-48.881111
NA,14,3,1997,-11.575,-50.977
NA,20,2,2001,-13.417222,-47.080278
NA,24,5,2010,-7.6958333,-47.5975
NA,8,2,1969,-12.9,-51.866667
NA,28,12,1969,-10.166667,-48.883333
NA,10,3,1998,-46.833333,-70.583333
NA,6,2,1999,-10.041389,-48.454722
NA,20,8,2008,-9.601389,-55.240556
NA,15,2,1982,-15.57,-48.03
NA,10,2,1980,-15.92,-50.15
NA,9,2,2000,-15.8106,-54.9178
NA,11,12,2012,-15.847,-48.771
NA,1,1,2001,-13.81667,-48.43333
NA,7,2,2008,-9.499167,-55.796667
NA,21,7,1995,-13.586111,48.3125
NA,10,3,2011,-9.753,-52.632
NA,10,3,2011,-9.756,-52.635
NA,21,7,2014,-15.841099,-48.746796
NA,25,3,1988,5.71667,-65.3167
NA,24,11,1989,5.66,-65.13
NA,NA,NA,NA,6,-65.71
NA,28,3,1988,5.55,-65.21
NA,14,4,2006,-15.85,-52.267
NA,5,1,2007,-16.923333,-49.231667
NA,25,1,2001,-13.529444,-48.0675
NA,20,2,2001,-13.40306,-48.13972
NA,30,4,1993,-17.55,-48.483333
NA,14,3,1997,-11.573861,-50.983631
NA,6,8,2013,-15.909722,-48.000833
NA,14,3,1997,-11.575556,-50.976944
NA,13,7,1991,-5.68,-63.1
NA,27,2,2008,-13.113888,-48.226388
NA,2,3,2000,-13.80556,-46.84722
NA,14,3,1997,-11.5755,-50.977028
NA,12,4,1992,-14.36667,-48.2
NA,20,2,2001,-13.417222,-48.080278
NA,14,3,1997,-11.573889,-50.983889
NA,14,3,1997,-11.3425,-50.5901
NA,18,2,2003,-16.1425,-48.60333
NA,25,1,2001,-13.52944,-48.0675
NA,12,3,2004,-13.648055,-46.596111
NA,14,3,1997,-11.573611,-50.983611
NA,5,1,2007,-16.923333,-49.231666
NA,23,1,2008,-12.806388,-48.229722
NA,23,3,1994,-14.5397,-61.4981
NA,14,3,1997,-11.575278,-50.976944
NA,25,1,2008,-12.969722,-48.195555
NA,27,11,2014,-14.191666,-48.1125
NA,27,5,1985,-16,-62.08
NA,7,7,1994,-14.7436,-60.9608
NA,20,4,1986,-3.05,-60.6
NA,13,12,2013,0.818056,-61.656667
NA,3,7,1942,5.23,-67.8
NA,23,1,1995,-14.7433,-61.02
NA,1,8,2000,-12.919722,-50.876389
NA,29,6,1979,-35,-64.67
NA,NA,NA,NA,5.1,-67.8
NA,31,3,1987,-12.5,-64.13
NA,NA,NA,NA,3.75,-66.8
NA,20,5,1940,5.66,-67.62
NA,27,3,1984,-13.08,-67.25
NA,17,6,1979,-16.166667,-49.433333
NA,15,5,1942,3.16,-65.55
NA,22,6,1979,-16.166667,-49.433333
NA,8,1,1969,3.16,-65.55
NA,NA,NA,NA,3.16,-65.55
NA,1,11,1929,3.16,-65.55
NA,NA,NA,NA,5.66,-67.62
NA,25,3,1953,3.16,-65.55
NA,8,5,2003,-17.881667,-57.550556
NA,27,2,1985,5.25,-67.9
NA,6,10,1983,4.91,-67.71
NA,13,10,1977,5.3,-66.03
NA,6,7,1969,5.65,-67.63
NA,22,3,1967,4.75,-64.4333
NA,13,2,1974,4.69,-64.22
